date,value
2025-04-16,16.345900
2025-04-17,18.328059
2025-04-21,15.005274
2025-04-22,21.244070
2025-04-23,25.111989
2025-04-24,30.374078
2025-04-25,31.238496
2025-04-28,33.017876
2025-04-29,36.530880
2025-04-30,36.793693
2025-05-01,38.817346
2025-05-02,49.763407
2025-05-05,46.898002
2025-05-06,43.416557
2025-05-07,45.660179
2025-05-08,53.366649
2025-05-09,53.284288
2025-05-12,65.265370
2025-05-13,66.097240
2025-05-14,61.934805
2025-05-15,65.300762
2025-05-16,69.028871
2025-05-19,68.740157
2025-05-20,68.206878
2025-05-21,58.403361
2025-05-22,57.904412
2025-05-23,55.882353
2025-05-27,65.073529
2025-05-28,61.045443
2025-05-29,63.977930
2025-05-30,62.401471
2025-06-02,61.649593
2025-06-03,67.182988
2025-06-04,66.246719
2025-06-05,65.573340
2025-06-06,71.424823
2025-06-09,72.724889
2025-06-10,75.144206
2025-06-11,73.087002
2025-06-12,72.225131
2025-06-13,63.334206
2025-06-16,65.706806
2025-06-17,60.528381
2025-06-18,60.872974
2025-06-20,59.279561
2025-06-23,64.196242
2025-06-24,68.648931
2025-06-25,62.776765
2025-06-26,66.892244
2025-06-27,66.432292
2025-06-30,66.736075
2025-07-01,70.322245
2025-07-02,71.706432
2025-07-03,73.483670
2025-07-07,68.782383
2025-07-08,70.833333
2025-07-09,73.117723
2025-07-10,73.733195
2025-07-11,69.393548
2025-07-14,70.154639
2025-07-15,61.477097
2025-07-16,64.436438
2025-07-17,67.310167
2025-07-18,64.669581
2025-07-21,63.949601
2025-07-22,69.321686
2025-07-23,73.665298
2025-07-24,68.778861
2025-07-25,69.084850
2025-07-28,66.632549
2025-07-29,62.365866
2025-07-30,56.262781
2025-07-31,51.137816
2025-08-01,42.371582
2025-08-04,49.514811
2025-08-05,50.560938
2025-08-06,48.725140
2025-08-07,46.445860
2025-08-08,47.657841
2025-08-11,46.715886
2025-08-12,55.292621
2025-08-13,60.797764
2025-08-14,57.948197
2025-08-15,54.783050
2025-08-18,55.589354
2025-08-19,54.354430
2025-08-20,53.783852
2025-08-21,53.731343
2025-08-22,65.621840
2025-08-25,62.061127
2025-08-26,62.922766
2025-08-27,64.125221
2025-08-28,63.783102
2025-08-29,62.962963
2025-09-02,59.441088
2025-09-03,58.748115
2025-09-04,60.693642
2025-09-05,61.381910
2025-09-08,61.200402
2025-09-09,59.412651
2025-09-10,57.379103
2025-09-11,63.009248
2025-09-12,59.270365
2025-09-15,58.331252
2025-09-16,57.003745
2025-09-17,57.057357
2025-09-18,63.742836
2025-09-19,60.124533
2025-09-22,59.940209
2025-09-23,59.845656
2025-09-24,57.850211
2025-09-25,53.356539
2025-09-26,57.064677
2025-09-29,54.773744
2025-09-30,54.260870
2025-10-01,54.046673
2025-10-02,54.031258
2025-10-03,57.575006
2025-10-06,56.994048
2025-10-07,53.125000
2025-10-08,55.896928
2025-10-09,51.410891
2025-10-10,39.312222
2025-10-13,44.301607
2025-10-14,49.604352
2025-10-15,49.802274
2025-10-16,42.948876
2025-10-17,41.958559
2025-10-20,47.916153
2025-10-21,49.741443
2025-10-22,46.553422
2025-10-23,48.991142
2025-10-24,52.444117
2025-10-27,51.866405
2025-10-28,48.256385
2025-10-29,41.625737
2025-10-30,39.145383
2025-10-31,40.795287
2025-11-03,38.959764
2025-11-04,34.184676
2025-11-05,38.620182
2025-11-06,34.864865
2025-11-07,37.484648
2025-11-10,40.211250
2025-11-11,42.569393
2025-11-12,43.011545
2025-11-13,37.733530
2025-11-14,36.949569
2025-11-17,31.142294
2025-11-18,32.381187
2025-11-19,31.501109
2025-11-20,28.321420
2025-11-21,36.843403
2025-11-24,38.609467
2025-11-25,46.771809
2025-11-26,49.076127
2025-11-28,51.008858
2025-12-01,47.514764
2025-12-02,46.651896
2025-12-03,51.587497
2025-12-04,52.913696
2025-12-05,51.670762
2025-12-08,49.729862
2025-12-09,50.956820
2025-12-10,56.729591
2025-12-11,59.598433
2025-12-12,56.912161
2025-12-15,54.529873
2025-12-16,53.259804
2025-12-17,52.048075
2025-12-18,53.248345
2025-12-19,52.808438
2025-12-22,54.672553
2025-12-23,53.336605
2025-12-24,55.078508
2025-12-26,54.917832
2025-12-29,53.287537
2025-12-30,52.232581
2025-12-31,49.496438
2026-01-02,50.356178
2026-01-05,56.223914
2026-01-06,59.621993
2026-01-07,57.830142
2026-01-08,63.230241
2026-01-09,63.772382
2026-01-12,64.656863
2026-01-13,63.364394
2026-01-14,65.695397
2026-01-15,67.099143
2026-01-16,65.989724
2026-01-20,60.469667
2026-01-21,65.599022
2026-01-22,67.693060
2026-01-23,63.987295
2026-01-26,63.669680
2026-01-27,62.661783
2026-01-28,58.280410
2026-01-29,59.174200
2026-01-30,56.793744
2026-02-02,58.225373
2026-02-03,56.329423
2026-02-04,56.161369
2026-02-05,52.020573
2026-02-06,57.545321
2026-02-09,56.932876
2026-02-10,57.279412
2026-02-11,55.198627
2026-02-12,50.956820
2026-02-13,52.474277
2026-02-17,52.435741
2026-02-18,53.893242
2026-02-19,53.684211
2026-02-20,54.098361
2026-02-23,47.663323
2026-02-24,49.779951
2026-02-25,52.137796
2026-02-26,54.909624
2026-02-27,49.096238
2026-03-02,50.695631
2026-03-03,46.669919
2026-03-04,48.683569
2026-03-05,43.456008
2026-03-06,38.311371
2026-03-09,38.457784
2026-03-10,37.905785
2026-03-11,36.572266
2026-03-12,31.713867
2026-03-13,30.468750
2026-03-16,32.438370
2026-03-17,33.333333
2026-03-18,28.609756
2026-03-19,28.863969
2026-03-20,24.048780
2026-03-23,29.142300
2026-03-24,29.761325
2026-03-25,31.758402
2026-03-26,29.340151
2026-03-27,25.371679
2026-03-30,25.415039
2026-03-31,30.363681
2026-04-01,33.016105
2026-04-02,35.602733
2026-04-06,38.937622
2026-04-07,39.469199
2026-04-08,49.343385
2026-04-09,51.191055
2026-04-10,49.368932
2026-04-13,54.776916
2026-04-14,57.994186
2026-04-15,60.465116
2026-04-16,61.486323
2026-04-17,68.520309
2026-04-20,69.022919
2026-04-21,64.931309
2026-04-22,66.144955
2026-04-23,63.618864
2026-04-24,63.647285
2026-04-27,63.710646
2026-04-28,63.116134
2026-04-29,58.145123
2026-04-30,62.922966
2026-05-01,64.475893
2026-05-04,62.029264
2026-05-05,63.893551
2026-05-06,65.996169
2026-05-07,64.171251
2026-05-08,63.288719
2026-05-11,60.004781
2026-05-12,58.526668
2026-05-13,55.457368
2026-05-14,57.678529
2026-05-15,51.672241
2026-05-18,54.037267
2026-05-19,51.397849
2026-05-20,57.333970
2026-05-21,58.805257
2026-05-22,60.320115
2026-05-26,62.317802
2026-05-27,62.344795
2026-05-28,64.087870
2026-05-29,62.395610
2026-06-01,60.262217
2026-06-02,60.052406
2026-06-03,54.110079
2026-06-04,60.081030
2026-06-05,55.070389
2026-06-08,55.078684
2026-06-09,57.350835
2026-06-10,54.168698
2026-06-11,57.937286
2026-06-12,58.914122
2026-06-15,58.076320
2026-06-16,57.516340
2026-06-17,52.993464
2026-06-18,56.380753
2026-06-22,54.262552
2026-06-23,56.186241
2026-06-24,57.871339
2026-06-25,57.561486
2026-06-26,62.044561
